lcl|ORF301_fragment20:23779:23934,STV05413.1,72.093,43,12,0,9,51,123,165,2.89e-10,62.0,79.07
lcl|ORF303_fragment20:24367:24534,STV21798.1,67.568,37,12,0,1,37,354,390,0.007,43.5,72.97
lcl|ORF303_fragment20:24367:24534,VDR25502.1,50.000,46,23,0,9,54,258,303,0.032,41.6,60.87
lcl|ORF304_fragment20:24667:24822,SXP02014.1,64.706,51,18,0,1,51,446,496,2.07e-11,67.4,78.43
lcl|ORF304_fragment20:24667:24822,VFS70481.1,52.273,44,21,0,4,47,102,145,0.006,43.1,65.91
lcl|ORF304_fragment20:24667:24822,VTN12696.1,58.333,48,20,0,1,48,454,501,0.045,41.2,77.08
lcl|ORF305_fragment20:24853:25329,VTO15648.1,61.364,44,17,0,112,155,627,670,6.19e-08,62.4,72.73
lcl|ORF305_fragment20:24853:25329,STV97326.1,49.153,59,30,0,96,154,611,669,0.035,45.8,62.71
lcl|ORF305_fragment20:24853:25329,CDK93518.1,65.000,60,19,1,12,69,525,584,0.041,45.4,70.00
lcl|ORF309_fragment20:25861:26061,STU86845.1,66.667,36,12,0,1,36,601,636,5.88e-05,50.1,77.78
lcl|ORF309_fragment20:25861:26061,STU56083.1,68.571,35,11,0,2,36,162,196,8.50e-05,48.9,77.14
lcl|ORF309_fragment20:25861:26061,VFS61068.1,63.889,36,13,0,1,36,231,266,1.79e-04,48.5,75.00
lcl|ORF310_fragment20:26233:26478,AFQ63485.1,68.000,75,24,0,7,81,982,1056,2.59e-22,100,74.67
lcl|ORF310_fragment20:26233:26478,CDK93518.1,68.182,66,21,0,16,81,991,1056,1.83e-18,89.0,74.24
lcl|ORF310_fragment20:26233:26478,PLP22143.1,65.517,58,20,0,24,81,1,58,3.15e-15,73.6,72.41
lcl|ORF310_fragment20:26233:26478,STR31718.1,63.793,58,21,0,24,81,999,1056,7.67e-14,75.9,70.69
lcl|ORF313_fragment20:27823:27957,MBD3744354.1,63.889,36,13,0,9,44,341,376,0.001,45.4,69.44
lcl|ORF313_fragment20:27823:27957,MBN0602858.1,58.333,36,15,0,9,44,26,61,0.028,38.9,63.89
lcl|ORF317_fragment20:29962:30342,VDY39167.1,41.667,120,68,1,1,118,343,462,2.52e-08,62.0,48.33
lcl|ORF317_fragment20:29962:30342,SUG37225.1,41.441,111,65,0,8,118,286,396,7.81e-08,60.8,48.65
