lcl|ORF1_fragment20:30:635,HBT0058078.1,80.100,201,40,0,1,201,35,235,2.18e-107,317,87.56
lcl|ORF1_fragment20:30:635,CAI3914338.1,79.602,201,41,0,1,201,19,219,2.22e-107,317,87.56
lcl|ORF1_fragment20:30:635,HBX5586451.1,79.602,201,41,0,1,201,25,225,2.61e-107,317,87.56
lcl|ORF1_fragment20:30:635,HBT1378527.1,79.602,201,41,0,1,201,4,204,2.87e-107,316,87.56
lcl|ORF1_fragment20:30:635,WP_248849629.1,79.602,201,41,0,1,201,39,239,3.56e-107,317,87.56
lcl|ORF1_fragment20:30:635,PLL67603.1,79.602,201,41,0,1,201,35,235,4.26e-107,317,87.56
lcl|ORF1_fragment20:30:635,HAJ3478079.1,79.602,201,41,0,1,201,46,246,4.63e-107,317,87.56
lcl|ORF1_fragment20:30:635,PVW74922.1,79.602,201,41,0,1,201,53,253,1.58e-106,316,87.56
lcl|ORF1_fragment20:30:635,PLP20305.1,79.602,201,41,0,1,201,55,255,2.27e-106,315,87.56
lcl|ORF1_fragment20:30:635,PLK91524.1,79.602,201,41,0,1,201,74,274,2.33e-106,316,87.56
lcl|ORF1_fragment20:30:635,SQC09442.1,79.602,201,41,0,1,201,70,270,2.34e-106,316,87.56
lcl|ORF1_fragment20:30:635,HBR0179891.1,79.899,199,40,0,3,201,1,199,2.51e-106,313,87.44
lcl|ORF1_fragment20:30:635,EJK88996.1,79.602,201,41,0,1,201,86,286,3.20e-106,316,87.56
lcl|ORF1_fragment20:30:635,PVW77408.1,79.602,201,41,0,1,201,99,299,3.98e-106,317,87.56
lcl|ORF1_fragment20:30:635,HBY5665263.1,79.602,201,41,0,1,201,96,296,4.15e-106,317,87.56
lcl|ORF1_fragment20:30:635,WP_032446839.1,79.602,201,41,0,1,201,97,297,4.44e-106,317,87.56
lcl|ORF1_fragment20:30:635,WP_197324695.1,79.602,201,41,0,1,201,84,284,5.23e-106,316,87.56
lcl|ORF1_fragment20:30:635,RAU73209.1,79.602,201,41,0,1,201,107,307,6.85e-106,316,87.56
lcl|ORF1_fragment20:30:635,HAW44538.1,79.602,201,41,0,1,201,106,306,8.70e-106,316,87.56
lcl|ORF1_fragment20:30:635,HBR0370435.1,80.203,197,39,0,5,201,2,198,1.20e-105,311,87.82
lcl|ORF1_fragment20:30:635,SQC57761.1,79.104,201,42,0,1,201,70,270,1.87e-105,314,87.06
lcl|ORF1_fragment20:30:635,OWR61738.1,79.602,201,41,0,1,201,142,342,2.83e-105,316,87.56
lcl|ORF1_fragment20:30:635,STU98484.1,79.602,201,41,0,1,201,138,338,3.37e-105,316,87.56
lcl|ORF1_fragment20:30:635,STR42958.1,78.607,201,43,0,1,201,19,219,4.08e-105,311,86.57
lcl|ORF1_fragment20:30:635,MCJ8603783.1,79.602,201,41,0,1,201,163,363,4.41e-105,316,87.56
lcl|ORF1_fragment20:30:635,WP_160526919.1,80.100,201,40,0,1,201,263,463,4.74e-105,320,88.06
lcl|ORF1_fragment20:30:635,PLP34189.1,79.104,201,42,0,1,201,112,312,5.08e-105,314,87.06
lcl|ORF1_fragment20:30:635,PLN35479.1,79.602,201,41,0,1,201,156,356,5.44e-105,316,87.56
