lcl|ORF1204_fragment20:67465:67325,VFT72191.1,58.333,36,13,1,11,46,192,225,0.004,43.5,66.67
lcl|ORF1204_fragment20:67465:67325,VDA84399.1,52.778,36,15,1,11,46,258,291,0.049,40.8,66.67
lcl|ORF1205_fragment20:67210:66770,CCK16513.1,45.775,142,77,0,3,144,19,160,3.42e-17,87.4,60.56
lcl|ORF1205_fragment20:67210:66770,KNC90782.1,48.387,93,48,0,32,124,11,103,1.76e-16,84.0,64.52
lcl|ORF1207_fragment20:66505:66380,SSL81902.1,68.293,41,13,0,1,41,27,67,6.10e-07,53.1,78.05
lcl|ORF1207_fragment20:66505:66380,CCK16513.1,63.415,41,15,0,1,41,252,292,0.002,44.7,70.73
lcl|ORF1208_fragment20:66292:66119,SSL81902.1,66.667,57,19,0,1,57,98,154,2.06e-14,73.2,78.95
lcl|ORF1212_fragment20:65026:64835,PXM33735.1,65.217,46,15,1,9,53,21,66,4.09e-09,57.4,76.09
lcl|ORF1212_fragment20:65026:64835,KFJ97715.1,63.043,46,16,1,9,53,21,66,5.03e-08,54.7,73.91
lcl|ORF1212_fragment20:65026:64835,PLE58554.1,63.043,46,16,1,9,53,21,66,5.14e-08,54.7,73.91
lcl|ORF1212_fragment20:65026:64835,GKI58353.1,63.043,46,16,1,9,53,21,66,5.31e-08,54.7,73.91
lcl|ORF1212_fragment20:65026:64835,PXH56040.1,63.043,46,16,1,9,53,21,66,5.31e-08,54.7,73.91
lcl|ORF1212_fragment20:65026:64835,OFT09438.1,63.043,46,16,1,9,53,21,66,5.79e-08,54.3,73.91
lcl|ORF1212_fragment20:65026:64835,PXL12523.1,63.043,46,16,1,9,53,21,66,5.99e-08,54.3,73.91
lcl|ORF1212_fragment20:65026:64835,GKJ04834.1,60.870,46,17,1,9,53,21,66,2.25e-07,52.8,71.74
lcl|ORF1212_fragment20:65026:64835,PXK06050.1,61.224,49,15,2,9,53,18,66,2.71e-07,52.8,71.43
lcl|ORF1212_fragment20:65026:64835,WP_218839464.1,80.645,31,6,0,29,59,14,44,6.21e-07,52.4,83.87
lcl|ORF1212_fragment20:65026:64835,WP_218839464.1,74.194,31,8,0,29,59,41,71,8.76e-05,47.0,77.42
lcl|ORF1212_fragment20:65026:64835,APW85921.1,60.870,46,17,1,9,53,21,66,1.53e-06,50.8,71.74
lcl|ORF1212_fragment20:65026:64835,KMH48973.1,80.645,31,6,0,29,59,14,44,2.79e-06,53.5,87.10
lcl|ORF1212_fragment20:65026:64835,KMH48973.1,80.645,31,6,0,29,59,149,179,2.99e-06,53.5,87.10
lcl|ORF1212_fragment20:65026:64835,KMH48973.1,80.645,31,6,0,29,59,176,206,2.99e-06,53.5,87.10
lcl|ORF1212_fragment20:65026:64835,KMH48973.1,80.645,31,6,0,29,59,41,71,8.97e-06,52.0,83.87
lcl|ORF1212_fragment20:65026:64835,KMH48973.1,77.419,31,7,0,29,59,68,98,1.27e-05,51.6,83.87
lcl|ORF1212_fragment20:65026:64835,KMH48973.1,77.419,31,7,0,29,59,230,260,1.27e-05,51.6,83.87
lcl|ORF1212_fragment20:65026:64835,KMH48973.1,77.419,31,7,0,29,59,122,152,3.79e-05,50.4,80.65
lcl|ORF1212_fragment20:65026:64835,KMH48973.1,77.419,31,7,0,29,59,95,125,6.91e-05,49.7,80.65
lcl|ORF1212_fragment20:65026:64835,KMH48973.1,77.419,31,7,0,29,59,203,233,6.91e-05,49.7,80.65
lcl|ORF1212_fragment20:65026:64835,KMH48973.1,77.419,31,7,0,29,59,257,287,6.91e-05,49.7,80.65
lcl|ORF1212_fragment20:65026:64835,OUE88797.1,88.462,26,3,0,28,53,1,26,3.24e-06,49.3,88.46
lcl|ORF1212_fragment20:65026:64835,MBQ5211397.1,76.667,30,7,0,30,59,18,47,3.17e-04,45.1,80.00
lcl|ORF1212_fragment20:65026:64835,MBQ5211397.1,83.333,24,4,0,30,53,45,68,0.006,41.6,83.33
lcl|ORF1212_fragment20:65026:64835,PUH01058.1,76.667,30,7,0,30,59,18,47,3.20e-04,45.1,80.00
lcl|ORF1212_fragment20:65026:64835,PUH01058.1,83.333,24,4,0,30,53,45,68,0.006,41.6,83.33
lcl|ORF1212_fragment20:65026:64835,TWV30899.1,73.333,30,8,0,30,59,18,47,8.83e-04,43.9,80.00
lcl|ORF1212_fragment20:65026:64835,TWV30899.1,83.333,24,4,0,30,53,45,68,0.006,41.6,83.33
lcl|ORF1214_fragment20:64534:64313,KGW50912.1,56.897,58,25,0,15,72,7,64,6.42e-09,57.8,68.97
lcl|ORF1215_fragment20:64186:64058,AHB50418.1,65.714,35,12,0,3,37,26,60,2.07e-05,47.0,68.57
lcl|ORF1215_fragment20:64186:64058,KGW50987.1,58.824,34,14,0,1,34,1,34,0.015,40.4,64.71
lcl|ORF1218_fragment20:63442:62765,SSN10826.1,56.111,180,78,1,47,225,1,180,1.13e-57,190,66.67
lcl|ORF1218_fragment20:63442:62765,WP_216619451.1,56.780,118,50,1,47,163,1,118,3.25e-34,129,65.25
lcl|ORF1218_fragment20:63442:62765,STT45695.1,65.476,84,28,1,100,182,17,100,1.16e-26,115,76.19
lcl|ORF1218_fragment20:63442:62765,WP_228972713.1,64.789,71,24,1,102,171,19,89,5.33e-22,96.7,76.06
lcl|ORF1218_fragment20:63442:62765,MBX4383001.1,63.768,69,24,1,102,169,9,77,1.41e-20,92.4,75.36
lcl|ORF1218_fragment20:63442:62765,MBN0588514.1,62.687,67,24,1,102,167,9,75,4.17e-18,85.9,74.63
lcl|ORF1218_fragment20:63442:62765,MBN0203806.1,61.538,65,24,1,102,165,9,73,8.81e-17,82.4,73.85
lcl|ORF1218_fragment20:63442:62765,WP_219619364.1,62.745,51,19,0,102,152,19,69,2.92e-12,70.5,72.55
lcl|ORF1218_fragment20:63442:62765,WP_220474623.1,62.745,51,19,0,102,152,19,69,5.63e-12,70.1,72.55
lcl|ORF1218_fragment20:63442:62765,WP_205753479.1,68.000,50,15,1,124,172,15,64,7.14e-12,69.3,78.00
lcl|ORF1218_fragment20:63442:62765,NYY79747.1,50.000,86,36,3,127,209,1,82,1.51e-10,70.9,58.14
lcl|ORF1218_fragment20:63442:62765,BDK27895.1,58.000,50,21,0,105,154,6,55,2.16e-10,65.5,68.00
lcl|ORF1218_fragment20:63442:62765,WP_212762401.1,59.574,47,19,0,102,148,19,65,1.13e-08,60.8,70.21
lcl|ORF1220_fragment20:62326:62114,STP71340.1,53.731,67,26,3,6,70,220,283,6.53e-08,58.2,65.67
lcl|ORF1220_fragment20:62326:62114,STM48433.1,48.649,74,29,2,1,70,215,283,1.27e-05,52.0,58.11
lcl|ORF1220_fragment20:62326:62114,GHK36188.1,47.945,73,29,2,2,70,215,282,1.64e-04,48.9,56.16
lcl|ORF1220_fragment20:62326:62114,VFS87785.1,53.571,56,21,3,18,70,232,285,0.009,43.9,58.93
lcl|ORF1224_fragment20:61291:61139,SQC17882.1,61.224,49,19,0,1,49,138,186,3.74e-08,57.0,73.47
lcl|ORF1224_fragment20:61291:61139,STC75421.1,55.102,49,22,0,1,49,152,200,1.46e-06,52.8,71.43
lcl|ORF1230_fragment20:59245:59129,PLN30825.1,57.895,38,16,0,1,38,2,39,1.25e-04,45.1,63.16
lcl|ORF1230_fragment20:59245:59129,EJK89565.1,57.895,38,16,0,1,38,1,38,1.26e-04,45.1,63.16
lcl|ORF1231_fragment20:58996:58919,CCI74576.1,84.000,25,4,0,1,25,1,25,0.001,44.3,84.00
lcl|ORF1231_fragment20:58996:58919,AHM76881.1,84.000,25,4,0,1,25,1,25,0.001,44.3,84.00
lcl|ORF1231_fragment20:58996:58919,CDL13966.1,80.000,25,5,0,1,25,45,69,0.002,43.1,84.00
lcl|ORF1231_fragment20:58996:58919,CDL20375.1,80.000,25,5,0,1,25,23,47,0.002,43.1,84.00
lcl|ORF1232_fragment20:58915:58178,STS87111.1,84.298,242,38,0,1,242,23,264,1.31e-137,397,88.43
lcl|ORF1232_fragment20:58915:58178,MBF8043900.1,83.265,245,41,0,1,245,23,267,1.59e-137,398,87.76
lcl|ORF1232_fragment20:58915:58178,HBQ9768940.1,83.265,245,41,0,1,245,23,267,2.13e-137,397,87.76
lcl|ORF1232_fragment20:58915:58178,HBY5118488.1,83.265,245,41,0,1,245,23,267,4.48e-137,398,87.76
lcl|ORF1232_fragment20:58915:58178,VFT74047.1,83.673,245,40,0,1,245,23,267,4.56e-137,399,87.76
lcl|ORF1232_fragment20:58915:58178,PLM90450.1,83.265,245,41,0,1,245,23,267,5.67e-137,397,87.76
lcl|ORF1232_fragment20:58915:58178,WP_101866236.1,83.673,245,40,0,1,245,23,267,7.65e-137,399,87.76
lcl|ORF1232_fragment20:58915:58178,HBY0140700.1,83.265,245,41,0,1,245,23,267,9.11e-137,399,87.76
lcl|ORF1232_fragment20:58915:58178,VCV39575.1,83.265,245,41,0,1,245,23,267,9.52e-137,397,87.76
lcl|ORF1232_fragment20:58915:58178,PLK88224.1,83.265,245,41,0,1,245,23,267,1.10e-136,397,87.76
lcl|ORF1232_fragment20:58915:58178,WP_023340838.1,84.082,245,39,0,1,245,23,267,1.39e-136,402,88.16
lcl|ORF1232_fragment20:58915:58178,MCJ8602782.1,83.265,245,41,0,1,245,23,267,1.81e-136,398,87.76
lcl|ORF1232_fragment20:58915:58178,VCV75477.1,83.265,245,41,0,1,245,23,267,1.91e-136,398,87.76
lcl|ORF1232_fragment20:58915:58178,PLP46406.1,83.673,245,40,0,1,245,23,267,2.15e-136,398,87.76
lcl|ORF1232_fragment20:58915:58178,STU54861.1,83.673,245,40,0,1,245,23,267,2.67e-136,399,87.76
lcl|ORF1232_fragment20:58915:58178,WP_058676339.1,84.490,245,38,0,1,245,23,267,2.83e-136,401,87.76
lcl|ORF1232_fragment20:58915:58178,WP_213322195.1,84.490,245,38,0,1,245,23,267,3.93e-136,400,87.76
lcl|ORF1232_fragment20:58915:58178,HBY5917523.1,83.265,245,41,0,1,245,23,267,4.01e-136,398,87.76
lcl|ORF1232_fragment20:58915:58178,HCB3010798.1,84.490,245,38,0,1,245,23,267,4.06e-136,400,87.76
lcl|ORF1232_fragment20:58915:58178,WP_213703863.1,84.490,245,38,0,1,245,13,257,4.57e-136,400,87.76
lcl|ORF1232_fragment20:58915:58178,WP_015369129.1,84.490,245,38,0,1,245,23,267,4.67e-136,400,87.76
lcl|ORF1232_fragment20:58915:58178,WP_129243354.1,84.490,245,38,0,1,245,23,267,5.27e-136,400,87.76
lcl|ORF1232_fragment20:58915:58178,PLN39540.1,83.265,245,41,0,1,245,23,267,5.28e-136,399,87.76
lcl|ORF1232_fragment20:58915:58178,HBV9943688.1,84.490,245,38,0,1,245,23,267,5.45e-136,400,87.76
